NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0140535	GO:0140535		17	-0.46385762	-1.3800293	0.10144927	0.1645859	1.0	718	tags=59%, list=32%, signal=86%	
GO:0006811	GO:0006811		55	-0.35118392	-1.3769755	0.052738335	0.16599448	1.0	503	tags=42%, list=23%, signal=53%	
GO:1901681	GO:1901681		16	-0.46883485	-1.3769662	0.10816327	0.16410817	1.0	563	tags=44%, list=25%, signal=58%	
GO:0006163	GO:0006163		45	-0.35811523	-1.3724165	0.06464647	0.1664592	1.0	444	tags=42%, list=20%, signal=52%	
GO:0006090	GO:0006090		21	-0.4350598	-1.3595334	0.11445783	0.1783344	1.0	743	tags=71%, list=33%, signal=106%	
GO:0022857	GO:0022857		137	-0.291193	-1.350847	0.04	0.18610021	1.0	648	tags=42%, list=29%, signal=55%	
GO:0006096	GO:0006096		19	-0.43386137	-1.3463764	0.11297071	0.18896699	1.0	743	tags=74%, list=33%, signal=110%	
GO:1901564	GO:1901564		366	-0.25753102	-1.3387908	0.0	0.19608748	1.0	467	tags=26%, list=21%, signal=27%	
GO:0006793	GO:0006793		121	-0.29370338	-1.3367236	0.03815261	0.19627433	1.0	246	tags=19%, list=11%, signal=20%	
GO:0071702	GO:0071702		61	-0.32977387	-1.3322853	0.07272727	0.19924377	1.0	313	tags=26%, list=14%, signal=30%	
GO:0009152	GO:0009152		40	-0.36217415	-1.3182722	0.11299435	0.21374649	1.0	444	tags=40%, list=20%, signal=49%	
GO:0051539	GO:0051539		27	-0.390207	-1.3155161	0.107942976	0.21500632	1.0	176	tags=26%, list=8%, signal=28%	
GO:0016740	GO:0016740		334	-0.25257823	-1.3025098	0.00862069	0.23002896	1.0	323	tags=19%, list=15%, signal=19%	
GO:0050789	GO:0050789		24	-0.39719298	-1.2989361	0.13793103	0.23189215	1.0	49	tags=13%, list=2%, signal=13%	
GO:0030554	GO:0030554		307	-0.25461367	-1.2855806	0.02258727	0.24682558	1.0	684	tags=38%, list=31%, signal=48%	
GO:0006091	GO:0006091		29	-0.37057045	-1.2843937	0.13487476	0.2460205	1.0	548	tags=52%, list=25%, signal=68%	
